ï»¿serial-number,part-number,name,temperature,rx-power,tx-power,current,voltage,power-on-time,ip-address,Label
JAF3155200001KE,57-1000333-01,fc/0/3,48,586.2,246.5,6.59,3296.5,70897,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,47,583.7,249.2,6.56,3315.2,70898,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,47,584.2,249.7,6.59,3310.1,70900,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,47,590.6,248.1,6.58,3293.6,70901,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,48,586.2,246.6,6.57,3303,70903,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,49,587.4,244,6.57,3304.7,70904,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,49,591.4,244.6,6.57,3315,70905,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,48,583.2,247.2,6.58,3301.2,70906,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,48,580.4,247.1,6.58,3304.3,70907,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,49,581.5,246,6.56,3301,70908,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,49,583,244.9,6.58,3299.3,70909,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,49,581,246.4,6.59,3296.1,70911,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,49,584.9,245.7,6.58,3301.8,70912,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,49,579.5,246.1,6.58,3299.8,70913,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,49,583.5,245.8,6.57,3308.6,70915,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,49,584.1,245.1,6.56,3311.2,70915,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,49,581.4,246.3,6.58,3310.1,70916,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,49,583.9,245,6.58,3298.1,70919,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,48,582,247,6.59,3295.1,70922,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,49,585.7,246.8,6.58,3306.7,70928,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,49,582.3,244.3,6.56,3299.8,70944,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,49,583.2,244.7,6.58,3306.1,70948,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,49,583.1,244.1,6.58,3309.5,70949,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,49,580.3,244.8,6.58,3317.4,70950,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,49,581.9,243.7,6.57,3290.5,70954,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,49,582.8,244.5,6.57,3311.8,70958,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,49,583.8,244.2,6.57,3309.1,70960,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,49,584,243.9,6.58,3293.1,70961,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,49,581.7,243.3,6.58,3299.1,70961,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,49,584.2,245.4,6.58,3312.8,70964,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,48,588,245.9,6.58,3300.1,70967,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,49,581.4,242.8,6.58,3308.3,70973,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,49,580.2,243.5,6.58,3306.4,70977,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,49,584.1,242.7,6.57,3317,70978,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,49,584.7,243,6.57,3297.1,70980,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,49,584.2,242.6,6.58,3301.1,70984,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,49,582,242.9,6.57,3307.1,70985,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,48,582.7,244.4,6.57,3307.9,70986,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,49,579.8,242.3,6.58,3303.4,70990,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,49,579,243.1,6.57,3296.8,70990,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,42,582.6,251,6.59,3303.1,70998,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,41,583.5,250.8,6.58,3305.4,70999,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,42,579,250.2,6.59,3305.7,71000,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,42,585.5,250.9,6.59,3301.2,71002,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,42,586.6,249.6,6.58,3291.2,71007,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,42,584.4,247.5,6.59,3297.1,71009,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,37,586.1,253.7,6.58,3312.1,71011,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,42,588.8,250,6.56,3303.1,71013,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,41,588.3,250.3,6.59,3307.1,71020,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,40,580.9,251.9,6.58,3312.4,71023,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,40,590.5,249.5,6.56,3301.4,71024,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,41,583.1,240.1,6.58,3300,71032,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,40,588.9,241.5,6.57,3303.9,71036,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,41,583.3,240.3,6.58,3307.1,71037,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,40,579.5,240.8,6.58,3313.9,71038,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,41,582,240.6,6.58,3308.3,71040,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,41,585.1,239.5,6.57,3306.5,71040,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,41,586.3,239.6,6.57,3326.7,71042,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,41,586.3,240,6.57,3287.4,71043,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,41,589.7,239.2,6.57,3303.6,71044,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,41,587.8,241.2,6.59,3293.8,71045,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,41,587.7,240.9,6.57,3304.4,71047,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,40,582.8,239.4,6.58,3317.2,71048,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,41,590.4,242.4,6.57,3297.6,71048,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,41,581.3,241.7,6.58,3294.5,71049,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,41,585.7,238.9,6.57,3291.6,71050,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,41,590.3,239,6.57,3311.6,71051,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,41,585.1,241.6,6.59,3304.8,71057,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,41,593.3,241.4,6.57,3299.3,71058,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,40,588.9,241,6.59,3297.7,71060,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,40,584.3,240.5,6.57,3312.1,71062,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,40,614.2,239.9,6.58,3304.6,71063,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,40,590,238.2,6.57,3294,71066,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,40,584.5,238.6,6.58,3279.2,71068,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,40,585.8,236.9,6.59,3304.5,71068,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,40,583,238.4,6.57,3304.1,71069,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,40,588.5,237.3,6.58,3297.3,71070,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,42,587.7,235.8,6.57,3310.5,71071,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,40,593.1,236.5,6.58,3297.7,71072,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,41,579.1,238.7,6.58,3292,71073,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,40,584.6,238.1,6.59,3307.2,71075,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,40,579,237.8,6.57,3293,71078,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,40,588.2,237.2,6.57,3314.9,71080,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,40,588.5,238.3,6.58,3286.8,71082,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,40,586.3,236.8,6.58,3301.6,71084,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,41,589.7,236,6.57,3297.5,71086,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,40,590.9,239.1,6.58,3318,71087,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,40,585.1,238.8,6.58,3301.5,71087,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,41,578.7,238,6.58,3309.1,71089,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,42,583,234.8,6.57,3295.4,71093,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,45,587.9,233.2,6.57,3302.5,71094,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,46,590.9,230.2,6.58,3300.1,71095,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,46,584.7,229.6,6.58,3296,71096,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,45,591.5,233.4,6.57,3289.9,71097,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,46,590.2,230.7,6.56,3294.3,71097,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,46,590.3,232.1,6.58,3312.5,71098,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,41,587.7,234.6,6.57,3309.9,71100,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,42,590.7,233.6,6.58,3293.4,71102,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,40,584.4,236.4,6.58,3303.4,71103,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,40,584,236.2,6.58,3301.3,71104,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,40,585.6,235.2,6.57,3296.2,71105,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,41,586.3,236.6,6.59,3310.8,71107,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,40,582.7,234.5,6.57,3303.9,71108,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,40,584.3,231.6,6.58,3297.1,71148,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,40,581.1,228.7,6.56,3297.6,71170,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,41,587,225,6.58,3310.2,71191,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,41,585.1,222,6.58,3296.5,71213,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,41,595.3,216.8,6.58,3302.4,71235,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,41,590.8,216.9,6.56,3314.1,71256,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,41,580.5,214.3,6.58,3312.1,71276,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,41,589.6,214.1,6.56,3294.7,71277,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,42,588,215.3,6.57,3308.3,71278,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,41,583.5,213.7,6.57,3302.8,71279,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,41,587.2,213.5,6.58,3301.5,71280,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,41,589.5,213.3,6.57,3298.5,71281,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,41,583.3,213.1,6.57,3296.2,71282,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,41,582.4,213.2,6.56,3293.9,71283,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,41,587,214.4,6.57,3301.5,71284,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,41,580,212.9,6.56,3316,71286,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,41,587.3,213.8,6.57,3304.5,71287,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,41,588.1,214.6,6.57,3300.4,71289,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,41,580.8,215.2,6.57,3296.7,71291,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,41,589.8,214.9,6.57,3306.5,71292,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,41,586.9,213.6,6.57,3301.1,71296,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,41,590.9,213.4,6.58,3308,71299,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,41,586.5,211.8,6.57,3303.1,71300,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,41,586.1,211.4,6.58,3304.8,71301,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,41,585.7,212,6.58,3302.4,71302,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,41,588,211.6,6.57,3301,71302,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,41,595.5,212.7,6.56,3312,71305,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,40,583.8,212.8,6.58,3310.8,71306,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,41,590.4,212.1,6.57,3307.1,71307,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,41,581.9,212.6,6.57,3298.4,71311,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,41,564.8,210.3,6.57,3295.7,71313,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,43,589.3,209.5,6.58,3304.2,71314,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,42,577.3,212.3,6.56,3316.7,71315,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,41,587.5,212.2,6.57,3310.6,71316,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,41,589.2,211.7,6.58,3301.2,71317,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,41,596.2,209.9,6.58,3299.2,71319,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,41,586.9,211.3,6.57,3316.1,71323,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,41,589.4,209.7,6.58,3320.3,71324,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,41,591.3,210.1,6.58,3302.2,71328,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,41,591.3,211.1,6.57,3300.4,71329,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,41,589.9,210.9,6.58,3321,71330,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,41,586.8,209.3,6.58,3287.8,71333,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,41,591.1,209.6,6.57,3300.2,71338,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,41,582.3,210.7,6.59,3289.5,71339,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,41,585.9,210,6.57,3306.2,71340,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,41,593.8,209.1,6.58,3298.7,71344,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,41,589.2,208.8,6.58,3314.6,71346,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,41,592.9,209.4,6.58,3301.5,71351,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,41,593.8,208.3,6.58,3311.9,71358,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,41,587.9,207.9,6.58,3310.4,71359,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,40,589.3,206.8,6.58,3307.7,71361,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,41,593.1,207.8,6.58,3295.7,71365,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,41,588.8,210.5,6.57,3305.1,71366,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,41,587.6,209,6.57,3294.2,71367,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,40,591,210.2,6.58,3310.6,71370,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,41,587.3,210.6,6.57,3302.9,71377,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,41,592.6,207.5,6.57,3294.4,71381,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,40,584.5,209.8,6.59,3293,71382,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,41,585.7,206.4,6.58,3309.1,71384,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,41,582.7,208.9,6.57,3304.7,71387,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,41,585.4,207.2,6.58,3296,71389,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,41,580.7,208.6,6.57,3308.3,71401,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,41,583,207.7,6.58,3317.7,71405,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,40,581.7,208.7,6.58,3296.2,71406,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,40,582.3,208.2,6.58,3301.7,71407,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,41,580.1,206.7,6.58,3298.5,71410,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,40,588,206.5,6.58,3308.3,71411,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,41,589.8,208,6.57,3297.1,71412,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,41,588.3,208.5,6.57,3307.8,71413,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,40,585.8,208.4,6.58,3288,71413,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,40,585,207.6,6.57,3306.7,71416,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,41,563.2,205.9,6.57,3292.8,71417,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,40,587,207,6.57,3295,71419,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,40,582,206.2,6.58,3296.8,71421,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,41,588.1,207.1,6.57,3305.8,71424,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,40,584.1,206.1,6.57,3306.5,71427,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,41,590.4,205.2,6.58,3307.8,71429,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,41,586,206.3,6.58,3306.9,71431,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,40,583.7,207.3,6.59,3301.5,71432,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,42,587.7,204.7,6.58,3314.1,71433,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,41,585.5,206.9,6.58,3306.9,71436,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,41,585.4,205.3,6.58,3289.5,71439,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,42,591.6,205.5,6.59,3304.4,71443,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,41,586.9,204.3,6.58,3303,71444,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,41,584.8,203.6,6.58,3307,71446,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,41,584,202.3,6.58,3296,71452,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,41,584.6,203.9,6.58,3292.6,71455,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,41,589.4,205.8,6.58,3299.8,71457,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,41,581.9,204.2,6.58,3308.7,71458,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,41,589.9,204.5,6.58,3310.5,71459,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,41,587.3,203.5,6.58,3309,71461,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,41,582.7,205.6,6.57,3300.5,71463,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,41,583,204.1,6.58,3301.3,71465,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,41,584.3,204.8,6.57,3293.9,71466,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,42,584.4,203.4,6.58,3309.7,71471,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,42,580.5,200.9,6.56,3305.1,71474,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,41,586,204.6,6.58,3312.9,71480,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,41,586.8,201.4,6.59,3294.2,71483,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,40,595.6,203,6.58,3312.4,71484,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,42,580.3,202.1,6.58,3306.6,71487,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,42,587,202.2,6.58,3298,71488,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,40,589.1,203.3,6.59,3306.5,71488,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,40,581.5,203.8,6.58,3306.7,71491,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,41,589.2,202.9,6.58,3308.9,71494,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,41,585.4,203.1,6.57,3298.5,71495,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,40,590,202.5,6.57,3308,71496,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,41,584.4,201.9,6.57,3294.2,71497,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,40,585.1,202.4,6.58,3311.5,71497,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,42,587.7,201.6,6.58,3279.5,71498,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,41,587.6,201.8,6.58,3297.8,71502,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,40,585.1,202,6.57,3306.8,71504,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,41,588.4,200.3,6.56,3298.6,71505,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,42,580.1,200.5,6.58,3292.7,71507,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,41,576.7,201.7,6.59,3302.6,71508,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,42,585.7,201.3,6.59,3306.6,71509,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,41,579.8,201.2,6.58,3299,71513,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,41,584.5,202.6,6.58,3296.3,71515,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,41,586.7,201.5,6.58,3316.8,71515,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,42,590.8,201,6.58,3300.1,71520,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,41,577.1,200.7,6.59,3292.8,71524,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,42,584.8,200.8,6.58,3302.1,71539,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,42,587.2,200.1,6.59,3310.3,71542,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,42,582.3,200.6,6.57,3314.9,71544,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,42,587.2,200,6.58,3299.5,71545,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,42,586.7,198.6,6.58,3303.9,71546,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,41,585.9,199.4,6.59,3300.5,71547,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,42,586.5,199.8,6.58,3310.1,71549,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,42,582.3,197.9,6.57,3310.3,71550,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,42,590.1,197.6,6.57,3298.5,71551,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,41,584.2,197,6.57,3302.1,71552,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,42,589.7,196,6.57,3307.7,71553,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,41,587.6,195.4,6.59,3317.8,71553,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,42,584.8,196.2,6.57,3281.6,71554,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,41,587.3,196.4,6.56,3303.9,71556,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,41,588.9,194.8,6.58,3308.6,71557,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,41,584.8,194.7,6.56,3297.1,71558,10.22.15.119,Failed
